Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
2.529999971,276,0.080200002,-0.744199991,5.205599785,2.195100069,0.914600015,0.304899991
2.538000107,277,0.0305,-0.582000017,5.149300098,2.256099939,0.853699982,0.243900001
2.546999931,278,-0.0222,-0.386200011,5.077400208,2.256099939,0.731700003,0.243900001
2.551000118,279,-0.0222,-0.386200011,5.077400208,2.256099939,0.731700003,0.243900001
2.565999985,280,-0.052099999,-0.188600004,5.012199879,2.134200096,0.609799981,0.182899997
2.573999882,281,-0.063500002,0.0018,4.964300156,1.951200008,0.487800002,0.182899997
2.578000069,282,-0.063500002,0.0018,4.964300156,1.951200008,0.487800002,0.182899997
2.595000029,283,-0.072400004,0.165299997,4.914000034,1.890200019,0.487800002,0.243900001
2.604000092,284,-0.075400002,0.305999994,4.876900196,1.768300056,0.548799992,0.243900001
2.60800004,285,-0.075400002,0.305999994,4.876900196,1.768300056,0.548799992,0.243900001
2.625,286,-0.037099998,0.391000003,4.87869978,1.463400006,0.548799992,0.304899991
2.632999897,287,-0.0144,0.350899994,4.926000118,1.402400017,0.548799992,0.304899991
2.637000084,288,-0.0144,0.350899994,4.926000118,1.402400017,0.548799992,0.304899991
2.654999971,289,-0.0138,0.287400007,4.949299812,1.341500044,0.670700014,0.304899991
2.663000107,290,-0.032900002,0.191599995,4.982200146,1.280500054,0.731700003,0.243900001
2.667000055,291,-0.032900002,0.191599995,4.982200146,1.280500054,0.731700003,0.243900001
2.680000067,292,-0.032900002,0.191599995,4.982200146,1.280500054,0.731700003,0.243900001
2.687999964,293,-0.050900001,0.066500001,5.03429985,1.280500054,0.731700003,0.243900001
2.697000027,294,-0.062899999,-0.056299999,5.07859993,1.280500054,0.670700014,0.182899997
2.700999975,295,-0.062899999,-0.056299999,5.07859993,1.280500054,0.670700014,0.182899997
2.714999914,296,-0.082599998,-0.152099997,5.092400074,1.341500044,0.609799981,0.122000001
2.72300005,297,-0.077799998,-0.194000006,5.071499825,1.341500044,0.548799992,0.061000001
2.726999998,298,-0.077799998,-0.194000006,5.071499825,1.341500044,0.548799992,0.061000001
2.74000001,299,-0.077799998,-0.194000006,5.071499825,1.341500044,0.548799992,0.061000001
2.747999907,300,-0.071199998,-0.253899992,5.053500175,1.585399985,0.548799992,0.061000001
2.756000042,301,-0.079599999,-0.322699994,5.030099869,1.707299948,0.548799992,0.061000001
2.759000063,302,-0.079599999,-0.322699994,5.030099869,1.707299948,0.548799992,0.061000001
2.770999908,303,-0.075999998,-0.386799991,5.022999763,1.951200008,0.487800002,0
2.775000095,304,-0.075999998,-0.386799991,5.022999763,1.951200008,0.487800002,0
2.795000076,305,-0.061700001,-0.405400008,4.999599934,2.134200096,0.426800013,-0.061000001
2.802999973,306,-0.055100001,-0.3838,4.961900234,2.073199987,0.365799993,-0.061000001
2.806999922,307,-0.055100001,-0.3838,4.961900234,2.073199987,0.365799993,-0.061000001
2.825000048,308,-0.065899998,-0.386200011,4.983399868,2.256099939,0.243900001,-0.061000001
2.832999945,309,-0.103600003,-0.359800011,5.02120018,2.621999979,0.061000001,-0.061000001
2.836999893,310,-0.103600003,-0.359800011,5.02120018,2.621999979,0.061000001,-0.061000001
